brend_field,oem_field,name_field,weight_field,volume_field
toyota,9091902258,"COIL ASSY, IGNITION",0.273,0.0
toyota,9098702017,RELAY,0.036,0.0
toyota,B0J8V9030,"FILTER ASSY, AIR ELEMENT",0.22,0.0
toyota,S156072261,OIL FILTER,0.0,0.0
toyota,S234011580,"FILTER ASSY, FUEL PUMP",0.0,0.0
toyota,S312341070,"BUCKLE, METAL",0.001,0.0
toyota,SU00307156,"BRACKET ASSY, BUMPER COVER",0.419,0.0
nissan diesel,25250Z2000,"SENSOR ASSY, OIL PRESSURE",0.048,0.132
nissan diesel,48720Z2001,OIL FILTER,0.0,0.0
valeo,3121035071,"DISC ASSY, CLUTCH FRICTION",5.726,0.0
vic,0415231011,OIL FILTER,0.0,0.0
vic,9885111942,OIL FILTER,0.0,0.0
vic,A1011,"FILTER ASSY, AIR ELEMENT",0.536,0.0
vic,A1030,"FILTER ASSY, AIR ELEMENT",0.711,0.0
victor reinz,703141410,SEALANT,0.092,0.0
yec,9091902230,"COIL ASSY, IGNITION",0.296,0.0
yec,9091902234,"COIL ASSY, IGNITION",0.301,0.0
yulim,545302B000,"JOINT ASSY, SUSPENSION",0.462,0.0
yulim,54830C1000,"LINK, STABILIZER",0.52,0.0
yulim,577242S000,"END ASSY, STEERING RACK",0.677,0.0
ndk,4350232080,WHEEL HUB ASSY,1.862,0.0
ndk,4350242020,WHEEL HUB ASSY,2.38,0.0
dyg,2231123700,"GASKET, CYLINDER HEAD",0.156,0.0
dyg,2231126101,"GASKET, PARONITE",0.14,0.0
dyg,2244126020,GASKET RUBBER SEAL,0.072,0.195
dyg,224412E000,GASKET RUBBER SEAL,0.063,0.171
dyg,224412G710,GASKET RUBBER SEAL,0.076,0.207
dyg,55354237,GASKET RUBBER SEAL,0.227,0.618
shin hwa,96328616,"BUSHING, SUSPENSION ARM",0.636,0.0
azumi,A28013,"FILTER ASSY, AIR ELEMENT",0.278,0.0
azumi,OE31007,OIL FILTER,0.055,0.0
centtec,1000A407,GASKET KIT,1.321,0.0
centtec,1005A621,"GASKET, CYLINDER HEAD METAL",0.205,0.0
centtec,1005B210,"GASKET, RUBBER",0.213,0.582
centtec,10101EA225,"GASKET KIT, ENGINE",1.152,0.0
centtec,10101G5525,"REPAIR KIT, ENGINE",1.018,0.0
centtec,110440W000,"GASKET, GRAPHITE",0.143,0.39
centtec,1104441B00,"GASKET, CYLINDER HEAD GRAPHITE WITH METAL",0.233,0.636
centtec,110444W000,"GASKET, CYLINDER HEAD METAL",0.413,0.0
centtec,11044AA355,"GASKET, CYLINDER HEAD",0.29,0.0
centtec,11044EA200,"GASKET, CYLINDER HEAD METAL",0.252,0.0
centtec,11044EA205,"GASKET, CYLINDER HEAD METAL",0.252,0.0
centtec,11044EN200,"GASKET, CYLINDER HEAD METAL",0.268,0.0
centtec,1111516121,"GASKET, CYLINDER HEAD PARONITE",0.215,0.0
centtec,1111521030,"GASKET, CYLINDER HEAD METAL",0.295,0.804
centtec,1111523030,"GASKET, CYLINDER HEAD METAL",0.153,0.0
centtec,1111531031,"GASKET, CYLINDER HEAD METAL",0.43,0.0
centtec,1111537030,"GASKET, CYLINDER HEAD METAL",0.351,0.957
centtec,1111554073D0,"GASKET, CYLINDER HEAD",0.517,0.0
centtec,1111554073F0,"GASKET, CYLINDER HEAD",0.66,0.0
centtec,1111554084B0,"GASKET, CYLINDER HEAD",0.66,0.0
centtec,1111554084D0,"GASKET, CYLINDER HEAD METAL",0.66,1.8
centtec,1111554084F0,"GASKET, CYLINDER HEAD METAL",0.66,1.8
centtec,1111570050,"GASKET, CYLINDER HEAD",0.276,0.0
centtec,1111574110,"GASKET, CYLINDER HEAD METAL",0.37,1.008
centtec,1114152D01,"GASKET, CYLINDER HEAD METAL",0.661,1.803
centtec,1118685FA0,GASKET RUBBER SEAL,0.187,0.51
centtec,1119336010,GASKET RUBBER SEAL,0.018,0.048
centtec,1121317010,GASKET RUBBER SEAL,0.088,0.24
centtec,1121320030,GASKET RUBBER SEAL,0.057,0.156
centtec,1121331030,GASKET RUBBER SEAL,0.306,0.834
centtec,1121376020,GASKET RUBBER SEAL,0.193,0.525
centtec,12181M68K00025,CRANKSHAFT BEARINGS,0.088,0.0
centtec,12251PWAJ01,"GASKET, CYLINDER HEAD METAL",0.26,0.708
centtec,12341PWC000,GASKET RUBBER SEAL,0.132,0.36
centtec,12341RNAA01,GASKET RUBBER SEAL,0.153,0.417
centtec,132702Y510,GASKET RUBBER SEAL,0.254,0.693
centtec,132762W201,GASKET RUBBER SEAL,0.022,0.06
centtec,1515A295,TURBOCHARGER ASSY,8.179,0.0
centtec,1720111070,TURBOCHARGER ASSY,8.116,0.0
centtec,2231125013,"GASKET, CYLINDER HEAD METAL",0.268,0.732
centtec,2231125212,"GASKET, CYLINDER HEAD",0.254,0.0
centtec,223112B003,"GASKET, CYLINDER HEAD METAL",0.265,0.0
centtec,223112G700,"GASKET, CYLINDER HEAD METAL",0.275,0.75
centtec,703141410,SEALANT,0.134,0.0
centtec,8971449850,"GASKET, CYLINDER HEAD METAL",0.747,0.0
centtec,BK3Q6K682CBCAT,TURBOCHARGER ASSY,2.127,0.0
centtec,M025STD,CRANKSHAFT BEARINGS,0.207,0.0
centtec,M138STD,"CONNECTING ROD, BEARING",0.227,0.0
centtec,MD186784,GASKET RUBBER SEAL,0.197,0.537
centtec,MD188435,GASKET RUBBER SEAL,0.175,0.477
centtec,MD303148,GASKET RUBBER SEAL,0.184,0.501
centtec,MD320044,"GASKET, CYLINDER HEAD GRAPHITE WITH METAL",0.253,0.69
centtec,MD342397,"GASKET, CYLINDER HEAD METAL",0.196,0.0
centtec,ME011110,"GASKET, CYLINDER HEAD",0.33,0.0
centtec,ME013330,"GASKET, CYLINDER HEAD METAL",0.635,0.0
centtec,ME132520,"GASKET, CYLINDER HEAD GRAPHITE WITH METAL",0.696,1.899
centtec,ME192209,GASKET RUBBER SEAL,0.062,0.168
centtec,ME200751,"GASKET, CYLINDER HEAD PARONITE",0.342,0.0
centtec,ME200754,"GASKET, CYLINDER HEAD GRAPHITE WITH METAL",0.286,0.78
centtec,MN137117,GASKET RUBBER SEAL,0.196,0.534
centtec,MN163381,"GASKET, CYLINDER HEAD METAL",0.199,0.0
centtec,MN195370,"GASKET, CYLINDER HEAD",0.231,0.0
centtec,SDT10137STD,"RING SET, PISTON",0.0,0.0
centtec,SL0199100,"GASKET KIT, ENGINE",1.255,0.0
drb,6PK2050,"BELT, V",0.207,0.0
drb,6PK2200,"BELT, V",0.24,0.0
drb,6PK2600,"BELT, V",0.183,0.0
hyundai / kia,0K65B10220B,"COVER ASSY, TIMING GEAR",0.937,0.0
hyundai / kia,223112B003,"GASKET, CYLINDER HEAD METAL",0.177,0.0
hyundai / kia,224412G710,GASKET RUBBER SEAL,0.075,0.204
hyundai / kia,4745239000,SEAL RING,0.044,0.0
hyundai / kia,552102E000,SUSPENTION LINK,1.14,0.0
hyundai / kia,826502E000,"HANDLE, PLASTIC",0.455,0.0
hyundai / kia,97606J3000,"RADIATOR ASSY, ENGINE COOLANT",3.52,0.0
hyundai / kia,MDX5250628A,"CLIP, METAL",0.001,0.003
vag,06E115562C,OIL FILTER,0.118,0.0
flamma,IGC101F,"COIL ASSY, IGNITION",0.307,0.0
flamma,IGC111F,"COIL ASSY, IGNITION",0.297,0.0
flamma,IGC113F,"COIL ASSY, IGNITION",0.245,0.0
flamma,IGC202F,"COIL ASSY, IGNITION",0.319,0.0
flamma,IGC203F,"COIL ASSY, IGNITION",0.261,0.0
flamma,IGC205F,"COIL ASSY, IGNITION",0.273,0.0
flamma,IGC405F,"COIL ASSY, IGNITION",0.422,0.0
flamma,IGC601F,"COIL ASSY, IGNITION",0.282,0.0
flamma,IGC605F,"COIL ASSY, IGNITION",0.257,0.0
flamma,IGC609F,"COIL ASSY, IGNITION",0.264,0.0
flamma,IGC805F,"COIL ASSY, IGNITION",0.256,0.0
ntn / snr,4854810,"BEARING, TAPERED",0.287,0.0
advics,A1N191,"PAD KIT, DISC BRAKE",2.14,0.0
hengst,06E115562C,OIL FILTER,0.0,0.0
hengst,06J115403Q,OIL FILTER,0.527,0.0
hengst,11421730389,OIL FILTER,0.177,0.0
hengst,11427510717,OIL FILTER,0.132,0.0
hengst,11427511161,OIL FILTER,0.086,0.0
hengst,11427583220,OIL FILTER,0.0,0.0
hengst,11428575211,OIL FILTER,0.88,0.0
hengst,13321709535,"FILTER ASSY, FUEL PUMP",0.435,0.0
hengst,13717521023,"FILTER ASSY, AIR ELEMENT",0.396,0.0
hengst,13717568728,"FILTER ASSY, AIR ELEMENT",0.0,0.0
hengst,13717582908,"FILTER ASSY, AIR ELEMENT",0.409,0.0
hengst,13718507320,"FILTER ASSY, AIR ELEMENT",0.274,0.0
hengst,64319194098,"FILTER ASSY, CABIN AIR",0.105,0.0
vaico,101322,"INSULATOR, ENGINE MOUNTING",2.055,0.0
vaico,200148,RUBBER TUBE,0.277,1.26
man,HU7025Z,OIL FILTER,0.132,0.0
trucktec,0210019,GASKET RUBBER SEAL,0.13,0.354
trucktec,0230006,GASKET RUBBER SEAL,0.153,0.417
trucktec,0259037,RUBBER TUBE,0.365,1.66
fag,6201,"BEARING, TAPERED",0.041,0.0
fag,62012RS,"BEARING, TAPERED",0.044,0.0
tenacity,1093A006,"INSULATOR, ENGINE MOUNTING",2.256,0.0
tenacity,1093A007,"INSULATOR, ENGINE MOUNTING",2.334,0.0
tenacity,11210JA000,"INSULATOR, ENGINE MOUNTING",2.65,0.0
tenacity,112201HA0B,"INSULATOR, ENGINE MOUNTING",0.625,0.0
tenacity,112204BA0B,"BODY PANNEL, BRACKET ASSY",0.958,0.0
tenacity,112208H310,"SUPPORT ASSY, ENGINE MOUNTING",2.145,0.0
tenacity,113208H800,"INSULATOR, ENGINE MOUNTING",2.753,0.0
tenacity,113601HC0D,"INSULATOR, ENGINE MOUNTING",1.267,0.0
tenacity,11360ED000,"INSULATOR, ENGINE MOUNTING",0.913,0.0
tenacity,11360JD00A,"BODY PANNEL, BRACKET ASSY",1.309,0.0
tenacity,1230537070,"INSULATOR, ENGINE MOUNTING",2.412,0.0
tenacity,1236131101,"INSULATOR, ENGINE MOUNTING",1.636,0.0
tenacity,1236136130,"INSULATOR, ENGINE MOUNTING",1.211,0.0
tenacity,1236137050,"SUPPORT ASSY, ENGINE MOUNTING",1.144,0.0
tenacity,1236228100,"SUPPORT ASSY, ENGINE MOUNTING",2.374,0.0
tenacity,1236320040,"INSULATOR, ENGINE MOUNTING",0.887,0.0
tenacity,1236321060,"INSULATOR, ENGINE MOUNTING",0.936,0.0
tenacity,1236331040,"INSULATOR, ENGINE MOUNTING",1.405,0.0
tenacity,1237174570,"BODY PANNEL, BRACKET ASSY",1.46,0.0
tenacity,1237228020,"INSULATOR, ENGINE MOUNTING",2.322,0.0
tenacity,3710042090,"INSULATOR, SHOCK ABSORBER",0.688,0.0
tenacity,4860906230,"INSULATOR, SHOCK ABSORBER",1.452,0.0
tenacity,4860944020,"INSULATOR, SHOCK ABSORBER",1.173,0.0
tenacity,4860944040,"INSULATOR, SHOCK ABSORBER",1.158,0.0
tenacity,4865507020,"BUSHING, SUSPENSION ARM",0.223,0.0
tenacity,4870260050,"BUSHING, SUSPENSION ARM",0.353,0.0
tenacity,4881528080,"BUSHING, STABILIZER",0.039,0.0
tenacity,51391TR0305,"BUSHING, SUSPENSION ARM",0.374,0.0
tenacity,51920SWAA01,"INSULATOR, SHOCK ABSORBER",1.016,0.0
tenacity,5238042082,"INSULATOR, DIFFERENTIAL",1.57,0.0
tenacity,543201KA0B,"INSULATOR, SHOCK ABSORBER",0.871,0.0
tenacity,543203JA0A,"INSULATOR, SHOCK ABSORBER",1.09,0.0
tenacity,54320JA00A,"INSULATOR, SHOCK ABSORBER",1.114,0.0
tenacity,543211KA0B,"INSULATOR, SHOCK ABSORBER",1.013,0.0
tenacity,MR455018,"INSULATOR, SHOCK ABSORBER",1.169,0.0
tenacity,TD1134380B,"STOPPER BUSHING, SHOCK ABSORBER",0.275,0.0
aisin,1131066020,OIL PUMP ASSY,5.39,0.0
aisin,1510035020,OIL PUMP ASSY,0.979,0.0
aisin,4720160720,"CYLINDER, CLUTCH MASTER ",1.003,0.0
aisin,A1N191,"PAD KIT, DISC BRAKE",2.75,0.0
bmw,11141742042,"COVER ASSY, CYLINDER HEAD",0.707,4.0
bmw,11421730389,OIL FILTER,0.177,0.0
bmw,12129064619,SPARK PLUG,0.053,0.0
bmw,13321709535,"FILTER ASSY, FUEL PUMP",0.435,0.0
bmw,24341422513,"FILTER ASSY, GEARBOX",0.457,0.0
bosch,0242230500,SPARK PLUG,0.054,0.0
bosch,0265202070,"ADJUSTER ASSY, PRESSURE",0.879,0.0
bosch,11427541827,OIL FILTER,0.074,0.0
bosch,12120032136,SPARK PLUG,0.517,0.0
bosch,12120037244,SPARK PLUG,0.051,0.0
bosch,12120037580,SPARK PLUG,0.048,0.0
bosch,12122158252,SPARK PLUG,0.052,0.0
bosch,12122158253,SPARK PLUG,0.061,0.0
bosch,12129064619,SPARK PLUG,0.053,0.0
bosch,13627602038,"SENSOR ASSY, AIR FUEL RATIO",0.066,0.18
bosch,16117373514,"FILTER ASSY, FUEL PUMP",0.834,0.0
bosch,61627161029,WIPER BLADE ASSY,0.073,0.33
bosch,F026400050,"FILTER ASSY, AIR ELEMENT",1.1,0.0
contitech,4PK860,"BELT, V",0.07,0.0
contitech,6PK1080,"BELT, V",0.136,0.0
contitech,6PK1125,"BELT, V",0.146,0.0
contitech,6PK1180,"BELT, V",0.173,0.0
contitech,6PK2145,"BELT, V",0.294,0.0
contitech,6PK2345,"BELT, V",0.3,0.0
contitech,6PK2370,"BELT, V",0.251,0.0
dayco,6PK975,"BELT, V",0.107,0.0
elring,11117511395,SEAL RING,0.042,0.0
elring,11117587168,SEAL RING,0.05,0.0
elring,11121437395,GASKET RUBBER SEAL,0.002,0.006
elring,11137548031,"GASKET, RUBBER",0.205,0.558
elring,302350,GASKET RUBBER SEAL,0.347,0.945
febi,02615,TRANSMISSION FLUID,1.064,0.001
febi,04146,JOINT ASSY,0.912,0.0
febi,08476,"BOLT, METAL",0.056,0.0
febi,08668,"SENSOR ASSY, TEMPERATURE",0.061,0.165
febi,101140,TRANSMISSION FLUID,1.019,0.001
febi,12646,"DUST BOOT, SHOCK ABSORBER",0.155,0.0
febi,12794,"HOSE ASSY, WINDSHIELD WASHER",0.11,0.5
febi,18308,SWITCH ASSY,0.03,0.135
febi,2043203889,"LINK, STABILIZER",0.385,0.0
febi,23369,WHEEL HUB ASSY,3.631,0.0
febi,26127521855,"BEARING, PROPELLER SHAFT",0.582,0.0
febi,28582,"BUSHING, SUSPENSION ARM",0.36,0.0
febi,29934,TRANSMISSION FLUID,1.09,0.001
febi,32032,"BEARING, TAPERED",0.209,0.0
febi,36131,"HOSE ASSY, WINDSHIELD WASHER",0.133,0.605
febi,36772,"CAP, RADIATOR",0.051,0.0
febi,36913,SEAL RING,0.01,0.0
febi,44764,"BUSHING, SUSPENSION ARM",0.409,0.0
febi,83220142516,TRANSMISSION FLUID,0.979,0.001
ford,XT10QLVC,ENGINE OIL ,0.993,0.001
general motors,19347199,TRANSMISSION FLUID,1.014,0.001
general motors,55354237,"GASKET, VALVE COVER ASSY",0.11,0.3
general motors,96328616,"BODY PANNEL, BRACKET ASSY",1.277,0.0
hino,23304EV350,OIL FILTER,0.26,0.0
hino,S156072261,OIL FILTER,0.57,0.0
hino,S234011580,"FILTER ASSY, FUEL PUMP",0.939,0.0
honda,12211PJ7003,"SEAL KIT, VALVE STEM OIL",0.002,0.0
honda,12211PZ1003,"SEAL KIT, VALVE STEM OIL",0.002,0.0
honda,12251KRMB41,"GASKET, CYLINDER HEAD METAL",0.0,0.0
honda,34901MAK000,LIGHT BULB,0.044,0.4
honda,52306S5A003,"BUSHING, STABILIZER",0.04,0.0
honda,52306S84A01,"BUSHING, STABILIZER",0.03,0.0
honda,91203KPL901,SEAL RING,0.004,0.0
honda,S312341070,PLUG,0.0,0.0
isuzu,1117664020,"SEAT, INJECTOR NOZZLE",0.176,0.0
isuzu,5096250830,SEAL RING,0.04,0.0
isuzu,5878306130,"REPAIR KIT, CLUTCH MASTER",0.086,0.0
isuzu,5878307980,"REPAIR KIT, CLUTCH ASSY",0.123,0.0
isuzu,5878312040,"REPAIR KIT, BRAKE MASTER",0.085,0.0
isuzu,8941712741,"BUSHING, SUSPENSION ARM",0.257,0.0
isuzu,8941782770,SEAL RING,0.028,0.0
isuzu,8942138091,"GASKET, RUBBER",0.583,1.59
isuzu,8944824070,"SUPPORT ASSY, ENGINE MOUNTING",1.786,0.0
isuzu,8970181252,"LINK, STABILIZER",0.279,0.0
isuzu,8970338641,"VALVE, EXHAUST",0.199,0.0
isuzu,8970341030,EXHAUST PIPE,0.265,8.0
isuzu,8971449850,"GASKET, CYLINDER HEAD METAL",0.744,0.0
isuzu,8975153011,OIL PUMP ASSY,1.063,0.0
js asakashi,A1011,"FILTER ASSY, AIR ELEMENT",0.597,0.0
js asakashi,A1030,"FILTER ASSY, AIR ELEMENT",0.201,0.0
js asakashi,A22004,"FILTER ASSY, AIR ELEMENT",0.471,0.0
js asakashi,A28002,"FILTER ASSY, AIR ELEMENT",0.028,0.0
js asakashi,A28013,"FILTER ASSY, AIR ELEMENT",0.289,0.0
js asakashi,AC32001,"FILTER ASSY, AIR ELEMENT",0.0,0.0
js asakashi,FE25001,"FILTER ASSY, FUEL PUMP",0.145,0.0
js asakashi,JT21001K,"FILTER ASSY, GEARBOX",0.341,0.0
js asakashi,JT21003K,"FILTER ASSY, GEARBOX",0.352,0.0
js asakashi,JT21004,"FILTER ASSY, GEARBOX",0.503,0.0
js asakashi,OE32001,OIL FILTER,0.143,0.0
js asakashi,OE32003,OIL FILTER,0.078,0.0
js asakashi,OE51001,OIL FILTER,0.078,0.0
koyo,10294910,"BEARING, TAPERED",0.352,0.0
koyo,4241048041,WHEEL HUB ASSY,3.96,0.0
koyo,9036945003,"BEARING, HUB",1.101,0.0
lemforder,2043203889,"LINK, STABILIZER",0.198,0.0
lemforder,22116777365,"INSULATOR, ENGINE MOUNTING",1.367,0.0
lemforder,22116786528,"INSULATOR, ENGINE MOUNTING",1.365,0.0
lemforder,22316771741,"INSULATOR, GEARBOX",0.275,0.0
lemforder,2991501,"BUSHING, SUSPENSION ARM",0.332,0.0
lemforder,31106778015,"BUSHING, SUSPENSION ARM",0.761,0.0
lemforder,31126765992,"BUSHING, SUSPENSION ARM",0.572,0.0
lemforder,31126794204,"ARM ASSY, SUSPENSION",2.431,0.0
lemforder,31336776389,"BEARING, SUSPENSION SUPPORT",0.034,0.0
lemforder,3491601,"DUST BOOT, STEERING ",0.114,0.0
lemforder,3675101,"INSULATOR, ENGINE MOUNTING",0.495,0.0
lemforder,3834201,"BODY PANNEL, BRACKET ASSY",1.464,0.0
lemforder,4259501,"LINK, STABILIZER",0.483,0.0
daimler ag,A0004211212,BRAKE ROTOR,11.952,0.0
daimler ag,A0008206012,"VALVE ASSY, REGULATOR FUEL PRESSURE",0.095,0.0
daimler ag,A2108311058,"MOULDING ASSY, OUTSIDE",0.217,0.985
daimler ag,A2701590600,SPARK PLUG,0.047,0.0
mitsubishi,4820A264,CABLE ASSY,0.803,0.0
mitsubishi,5370B175,"COVER ASSY, ENGINE SPLASH SHIELD",0.583,15.0
mitsubishi,63101W060P,FENDER ASSY,4.235,15.0
mitsubishi,7400A510,FENDER FLARE,0.638,10.0
mitsubishi,7400A539,FENDER ASSY REAR,0.814,65.0
mitsubishi,7407A645,FENDER FLARE,0.253,10.0
mitsubishi,7420A077HA,FENDER FLARE,2.31,10.0
mitsubishi,7420A078WA,FENDER FLARE,2.057,10.0
mitsubishi,7420A082HA,FENDER FLARE,0.88,10.0
mitsubishi,MD738113,"GASKET, WATER BY-PASS PAPER",0.026,0.072
mitsubishi,MR512157,"REGULATOR ASSY, FUEL PRESSURE",0.122,0.0
mitsubishi,MZ100389EX,SEALANT,0.586,1.599
mitsubishi,QY010015,OIL FILTER,0.975,0.0
meyle,24341422513,"FILTER ASSY, GEARBOX",0.0,0.0
meyle,4PK890,"BELT, V",0.098,0.0
meyle,6PK2140,"BELT, V",0.261,0.0
mann,11427541827,OIL FILTER,0.077,0.0
mann,HU7213X,OIL FILTER,0.094,0.0
mitsuboshi,6PK2200,"BELT, V",0.296,0.0
musashi,8943895931,SEAL RING,0.02,0.0
musashi,9031176002,SEAL RING,0.088,0.0
musashi,MT119305,SEAL RING,0.048,0.0
nissens,60788A,"RADIATOR ASSY, A/C ",6.545,17.85
nsk,0411111140,"GASKET KIT, ENGINE",0.647,0.0
nsk,40202ZM70A,WHEEL HUB ASSY,3.894,0.0
nsk,63012RSC3,BEARING,0.0,0.0
nissan,01454N5061,SCREW ,0.004,0.0
nissan,0155309241,"CLIP, PLASTIC",0.003,0.009
nissan,10101EA225,"REPAIR KIT, ENGINE",1.158,0.0
nissan,1104410W02,"GASKET, CYLINDER HEAD PARONITE",0.183,0.0
nissan,1104441B00,"GASKET, CYLINDER HEAD METAL",0.239,0.0
nissan,110444W000,"GASKET, CYLINDER HEAD METAL",0.196,0.0
nissan,11044EA200,"GASKET, CYLINDER HEAD METAL",0.218,0.0
nissan,11044EA205,"GASKET, CYLINDER HEAD METAL",0.223,0.0
nissan,11044EN200,"GASKET, CYLINDER HEAD METAL",0.33,0.0
nissan,11044VK500,"GASKET, CYLINDER HEAD METAL",0.342,0.0
nissan,11210JA000,"SUPPORT ASSY, ENGINE MOUNTING",2.884,0.0
nissan,112201HA0B,"BODY PANNEL, BRACKET ASSY",0.593,0.0
nissan,112204BA0B,"BODY PANNEL, BRACKET ASSY",5.855,0.0
nissan,112208H310,"INSULATOR, ENGINE MOUNTING",2.295,0.0
nissan,113208H800,"INSULATOR, ENGINE MOUNTING",2.932,0.0
nissan,113601HC0D,"SUPPORT ASSY, ENGINE MOUNTING",1.177,0.0
nissan,11360ED000,"SUPPORT ASSY, ENGINE MOUNTING",1.0,0.0
nissan,11360JD00A,"INSULATOR, ENGINE MOUNTING",1.327,0.0
nissan,11720JD00C,"BELT, V",0.141,0.0
nissan,12040Z5603,"RING SET, PISTON",0.068,0.0
nissan,1227943G02,SEAL RING,0.059,0.0
nissan,12279R4611,SEAL RING,0.079,0.0
nissan,1302103G00,PINION ASSY,0.207,0.0
nissan,1302803G00,"CHAIN ASSY, TIMING ",0.46,0.0
nissan,1302831U00,"CHAIN ASSY, TIMING ",0.604,0.0
nissan,1302831U12,"CHAIN ASSY, TIMING ",0.208,0.0
nissan,1302853J03,"CHAIN ASSY, TIMING ",0.552,0.0
nissan,1304216A05,SEAL RING,0.019,0.0
nissan,1307021002,"TENSIONER ASSY, PULLEY",0.216,0.0
nissan,130702J203,"TENSIONER ASSY, PULLEY",0.369,0.0
nissan,1308510W10,"TENSIONER ASSY, TIMING CHAIN",0.15,0.0
nissan,1308531U02,"GUIDE ASSY, TIMING CHAIN",0.144,0.0
nissan,1309110W00,"GUIDE ASSY, TIMING CHAIN",0.201,0.0
nissan,130914M500,"TENSIONER ASSY, PULLEY",0.347,0.0
nissan,132011W400,"VALVE, INTAKE",0.136,0.0
nissan,1320143G01,"VALVE, INTAKE",0.129,0.0
nissan,1320243G01,"VALVE, EXHAUST",0.11,0.0
nissan,13202VJ200,"VALVE, EXHAUST",0.063,0.0
nissan,132702Y510,GASKET RUBBER SEAL,0.065,0.177
nissan,1520831U0B,OIL FILTER,0.21,0.0
nissan,1640059A00,"FILTER ASSY, AIR ELEMENT",0.139,0.0
nissan,1654674S00,"FILTER ASSY, CABIN AIR",0.227,0.0
nissan,16546JG30A,"FILTER ASSY, AIR ELEMENT",0.204,0.0
nissan,173423VA0A,GASKET RUBBER SEAL,0.03,0.081
nissan,18201VJ500,CABLE ASSY,0.211,0.0
nissan,210827S00A,"COUPLING ASSY, RUBBER",2.334,0.0
nissan,21504WJ101,RUBBER TUBE,0.183,0.83
nissan,224011KC1C,SPARK PLUG,0.051,0.0
nissan,22401JA01B,SPARK PLUG,0.05,0.0
nissan,22401JD01B,SPARK PLUG,0.048,0.0
nissan,252408996E,"SENSOR ASSY, OIL PRESSURE",0.051,0.138
nissan,253204M400,"SWITCH ASSY, STOP LAMP",0.021,0.0
nissan,289311KA0A,"NOZZLE ASSY, WINDSHIELD WASHER",0.007,0.0
nissan,306115N325,"REPAIR KIT, CLUTCH MASTER",0.047,0.0
nissan,313793AX0A,"STATOR, MAGNET",0.031,0.0
nissan,32114Y4000,SEAL RING,0.019,0.0
nissan,32136U0100,SEAL RING,0.024,0.0
nissan,3834231X01,SEAL RING,0.024,0.0
nissan,383428H500,SEAL RING,0.024,0.0
nissan,38342N3100,SEAL RING,0.032,0.0
nissan,40202ZM70A,WHEEL HUB ASSY,3.751,0.0
nissan,402102Y000,"BEARING, HUB",0.791,0.0
nissan,4022721B00,SEAL RING,0.022,0.0
nissan,4022731G01,SEAL RING,0.22,0.0
nissan,4023250Y00,SEAL RING,0.032,0.0
nissan,410605961R,"PAD KIT, DISC BRAKE",0.0,0.0
nissan,4323201G00,SEAL RING,0.05,0.0
nissan,44060CB10J,"PAD KIT, DISC BRAKE",0.88,0.0
nissan,4972650W00,"WASHER, METAL",0.004,0.0
nissan,540500W002,"DUST BOOT, SHOCK ABSORBER",0.318,0.0
nissan,543201KA0B,"INSULATOR, SHOCK ABSORBER",0.91,0.0
nissan,543203JA0A,"INSULATOR, SHOCK ABSORBER",0.979,0.0
nissan,54320JA00A,"INSULATOR, SHOCK ABSORBER",0.986,0.0
nissan,543211KA0B,"INSULATOR, SHOCK ABSORBER",0.917,0.0
nissan,5444450Y11,"BUSHING, RUBBER",0.059,0.0
nissan,5444571L00,"BUSHING, RUBBER",0.03,0.0
nissan,546180W001,"LINK, STABILIZER",0.495,0.0
nissan,546184M400,"LINK, STABILIZER",0.157,0.0
nissan,54618CA000,"LINK, STABILIZER",0.58,0.0
nissan,54668CA000,"LINK, STABILIZER",0.581,0.0
nissan,562600W001,"LINK, STABILIZER",0.233,0.0
nissan,622202Y001,"BUMPER, SUPPORT MOUNT  ",0.094,0.0
nissan,638434CB0B,"COVER ASSY, FENDER SPLASH SHIELD",0.759,10.0
nissan,C9241EE76A,"DUST BOOT, KIT",0.446,0.0
nissan,KLE5200004,ENGINE OIL ,4.226,0.001
nissan,KP71000150,SEALANT,0.218,0.0
osram,64193,LIGHT BULB,0.037,0.34
osram,64210,LIGHT BULB,0.188,1.71
porsche,8T0127401A,"FILTER ASSY, FUEL PUMP",0.0,0.0
porsche,95510756100,"FILTER ASSY, FUEL PUMP",0.108,0.0
fic,0431360020,"REPAIR KIT, CLUTCH MASTER",0.039,0.0
rbi,488150K010,"BUSHING, STABILIZER",0.083,0.0
renault,01454N5061,SCREW ,0.004,0.0
renault,0155309241,"CLIP, PLASTIC",0.003,0.009
renault,117201KT0A,"BELT, V",0.142,0.0
renault,11720JD00C,"BELT, V",0.15,0.0
renault,130423HD0A,"WASHER, PLASTIC",0.002,0.0
renault,1654674S00,"FILTER ASSY, AIR ELEMENT",0.227,0.0
renault,16546JG30A,"FILTER ASSY, AIR ELEMENT",0.204,0.0
renault,173423VA0A,RUBBER TUBE,0.03,0.135
renault,224011KC1C,SPARK PLUG,0.051,0.0
renault,22401JA01B,SPARK PLUG,0.05,0.0
renault,22401JD01B,SPARK PLUG,0.048,0.0
renault,253204M400,"SWITCH ASSY, STOP LAMP",0.021,0.0
renault,383428H500,SEAL RING,0.024,0.0
renault,44060CB10J,"PAD KIT, DISC BRAKE",0.88,0.0
renault,4972650W00,"WASHER, METAL",0.004,0.0
